"Ano","Regiao","Sub_Regiao","Pais","Mes","GeoCodUnidMaior","UnidMaior","GeoCodUnidMenor","UnidMenor","Especie","Categoria","TotalCasos","TotalNaoConfirmados","CASO_VARIANTE","CASO_FILOGEN","CASO_CERTIFICACAO","CASO_DATA_CERTIFIC","CASO_LAB","matchcode"
1989,"América Latina","América Central","Guatemala",4,"...","Sin Informacion","...","Sin Informacion","Perros","Perros",20,"NULL","NULL","NULL","P","2004-07-02 10:00:34.640","NULL",NA
1989,"América Latina","América Central","Guatemala",5,"...","Sin Informacion","...","Sin Informacion","Perros","Perros",20,"NULL","NULL","NULL","P","2004-07-02 10:00:34.640","NULL",NA
1989,"América Latina","América Central","Guatemala",6,"...","Sin Informacion","...","Sin Informacion","Perros","Perros",13,"NULL","NULL","NULL","P","2004-07-02 10:00:34.640","NULL",NA
1990,"América Latina","América Central","Guatemala",1,"...","Sin Informacion","...","Sin Informacion","Perros","Perros",8,"NULL","NULL","NULL","P","2004-07-02 10:00:34.640","NULL",NA
1990,"América Latina","América Central","Guatemala",2,"...","Sin Informacion","...","Sin Informacion","Perros","Perros",17,"NULL","NULL","NULL","P","2004-07-02 10:00:34.640","NULL",NA
1990,"América Latina","América Central","Guatemala",3,"...","Sin Informacion","...","Sin Informacion","Perros","Perros",11,"NULL","NULL","NULL","P","2004-07-02 10:00:34.640","NULL",NA
1990,"América Latina","América Central","Guatemala",4,"...","Sin Informacion","...","Sin Informacion","Perros","Perros",9,"NULL","NULL","NULL","P","2004-07-02 10:00:34.640","NULL",NA
1990,"América Latina","América Central","Guatemala",5,"...","Sin Informacion","...","Sin Informacion","Perros","Perros",7,"NULL","NULL","NULL","P","2004-07-02 10:00:34.640","NULL",NA
1990,"América Latina","América Central","Guatemala",6,"...","Sin Informacion","...","Sin Informacion","Perros","Perros",10,"NULL","NULL","NULL","P","2004-07-02 10:00:34.640","NULL",NA
1990,"América Latina","América Central","Guatemala",7,"...","Sin Informacion","...","Sin Informacion","Perros","Perros",6,"NULL","NULL","NULL","P","2004-07-02 10:00:34.640","NULL",NA
1990,"América Latina","América Central","Guatemala",8,"...","Sin Informacion","...","Sin Informacion","Perros","Perros",8,"NULL","NULL","NULL","P","2004-07-02 10:00:34.640","NULL",NA
1990,"América Latina","América Central","Guatemala",9,"...","Sin Informacion","...","Sin Informacion","Perros","Perros",6,"NULL","NULL","NULL","P","2004-07-02 10:00:34.640","NULL",NA
1990,"América Latina","América Central","Guatemala",10,"...","Sin Informacion","...","Sin Informacion","Perros","Perros",5,"NULL","NULL","NULL","P","2004-07-02 10:00:34.640","NULL",NA
1990,"América Latina","América Central","Guatemala",11,"...","Sin Informacion","...","Sin Informacion","Perros","Perros",3,"NULL","NULL","NULL","P","2004-07-02 10:00:34.640","NULL",NA
1990,"América Latina","América Central","Guatemala",12,"...","Sin Informacion","...","Sin Informacion","Perros","Perros",7,"NULL","NULL","NULL","P","2004-07-02 10:00:34.640","NULL",NA
1991,"América Latina","América Central","Guatemala",1,"...","Sin Informacion","...","Sin Informacion","Perros","Perros",7,"NULL","NULL","NULL","P","2004-07-02 10:00:34.640","NULL",NA
1991,"América Latina","América Central","Guatemala",2,"...","Sin Informacion","...","Sin Informacion","Perros","Perros",8,"NULL","NULL","NULL","P","2004-07-02 10:00:34.640","NULL",NA
1991,"América Latina","América Central","Guatemala",3,"...","Sin Informacion","...","Sin Informacion","Perros","Perros",8,"NULL","NULL","NULL","P","2004-07-02 10:00:34.640","NULL",NA
1991,"América Latina","América Central","Guatemala",4,"...","Sin Informacion","...","Sin Informacion","Perros","Perros",7,"NULL","NULL","NULL","P","2004-07-02 10:00:34.640","NULL",NA
1991,"América Latina","América Central","Guatemala",5,"...","Sin Informacion","...","Sin Informacion","Perros","Perros",7,"NULL","NULL","NULL","P","2004-07-02 10:00:34.640","NULL",NA
1991,"América Latina","América Central","Guatemala",6,"...","Sin Informacion","...","Sin Informacion","Perros","Perros",2,"NULL","NULL","NULL","P","2004-07-02 10:00:34.640","NULL",NA
1991,"América Latina","América Central","Guatemala",7,"...","Sin Informacion","...","Sin Informacion","Perros","Perros",6,"NULL","NULL","NULL","P","2004-07-02 10:00:34.640","NULL",NA
1991,"América Latina","América Central","Guatemala",8,"...","Sin Informacion","...","Sin Informacion","Perros","Perros",7,"NULL","NULL","NULL","P","2004-07-02 10:00:34.640","NULL",NA
1991,"América Latina","América Central","Guatemala",9,"...","Sin Informacion","...","Sin Informacion","Perros","Perros",8,"NULL","NULL","NULL","P","2004-07-02 10:00:34.640","NULL",NA
1991,"América Latina","América Central","Guatemala",10,"...","Sin Informacion","...","Sin Informacion","Perros","Perros",7,"NULL","NULL","NULL","P","2004-07-02 10:00:34.640","NULL",NA
1991,"América Latina","América Central","Guatemala",11,"...","Sin Informacion","...","Sin Informacion","Perros","Perros",5,"NULL","NULL","NULL","P","2004-07-02 10:00:34.640","NULL",NA
1991,"América Latina","América Central","Guatemala",12,"...","Sin Informacion","...","Sin Informacion","Perros","Perros",2,"NULL","NULL","NULL","P","2004-07-02 10:00:34.640","NULL",NA
1992,"América Latina","América Central","Guatemala",1,"...","Sin Informacion","...","Sin Informacion","Perros","Perros",3,"NULL","NULL","NULL","P","2004-07-02 10:00:34.640","NULL",NA
1992,"América Latina","América Central","Guatemala",2,"...","Sin Informacion","...","Sin Informacion","Perros","Perros",5,"NULL","NULL","NULL","P","2004-07-02 10:00:34.640","NULL",NA
1992,"América Latina","América Central","Guatemala",3,"...","Sin Informacion","...","Sin Informacion","Perros","Perros",7,"NULL","NULL","NULL","P","2004-07-02 10:00:34.640","NULL",NA
1992,"América Latina","América Central","Guatemala",4,"...","Sin Informacion","...","Sin Informacion","Perros","Perros",8,"NULL","NULL","NULL","P","2004-07-02 10:00:34.640","NULL",NA
1992,"América Latina","América Central","Guatemala",5,"...","Sin Informacion","...","Sin Informacion","Perros","Perros",4,"NULL","NULL","NULL","P","2004-07-02 10:00:34.640","NULL",NA
1992,"América Latina","América Central","Guatemala",6,"...","Sin Informacion","...","Sin Informacion","Perros","Perros",2,"NULL","NULL","NULL","P","2004-07-02 10:00:34.640","NULL",NA
1992,"América Latina","América Central","Guatemala",7,"...","Sin Informacion","...","Sin Informacion","Perros","Perros",3,"NULL","NULL","NULL","P","2004-07-02 10:00:34.640","NULL",NA
1992,"América Latina","América Central","Guatemala",8,"...","Sin Informacion","...","Sin Informacion","Perros","Perros",5,"NULL","NULL","NULL","P","2004-07-02 10:00:34.640","NULL",NA
1992,"América Latina","América Central","Guatemala",9,"...","Sin Informacion","...","Sin Informacion","Perros","Perros",12,"NULL","NULL","NULL","P","2004-07-02 10:00:34.640","NULL",NA
1992,"América Latina","América Central","Guatemala",10,"...","Sin Informacion","...","Sin Informacion","Perros","Perros",6,"NULL","NULL","NULL","P","2004-07-02 10:00:34.640","NULL",NA
1992,"América Latina","América Central","Guatemala",11,"...","Sin Informacion","...","Sin Informacion","Perros","Perros",1,"NULL","NULL","NULL","P","2004-07-02 10:00:34.640","NULL",NA
1992,"América Latina","América Central","Guatemala",12,"...","Sin Informacion","...","Sin Informacion","Perros","Perros",4,"NULL","NULL","NULL","P","2004-07-02 10:00:34.640","NULL",NA
1993,"América Latina","América Central","Guatemala",1,"...","Sin Informacion","...","Sin Informacion","Perros","Perros",15,"NULL","NULL","NULL","P","2004-07-02 10:00:34.640","NULL",NA
1993,"América Latina","América Central","Guatemala",2,"...","Sin Informacion","...","Sin Informacion","Perros","Perros",15,"NULL","NULL","NULL","P","2004-07-02 10:00:34.640","NULL",NA
1993,"América Latina","América Central","Guatemala",3,"...","Sin Informacion","...","Sin Informacion","Perros","Perros",26,"NULL","NULL","NULL","P","2004-07-02 10:00:34.640","NULL",NA
1993,"América Latina","América Central","Guatemala",4,"...","Sin Informacion","...","Sin Informacion","Perros","Perros",18,"NULL","NULL","NULL","P","2004-07-02 10:00:34.640","NULL",NA
1993,"América Latina","América Central","Guatemala",5,"...","Sin Informacion","...","Sin Informacion","Perros","Perros",23,"NULL","NULL","NULL","P","2004-07-02 10:00:34.640","NULL",NA
1993,"América Latina","América Central","Guatemala",6,"...","Sin Informacion","...","Sin Informacion","Perros","Perros",27,"NULL","NULL","NULL","P","2004-07-02 10:00:34.640","NULL",NA
1993,"América Latina","América Central","Guatemala",7,"...","Sin Informacion","...","Sin Informacion","Perros","Perros",28,"NULL","NULL","NULL","P","2004-07-02 10:00:34.640","NULL",NA
1993,"América Latina","América Central","Guatemala",8,"...","Sin Informacion","...","Sin Informacion","Perros","Perros",30,"NULL","NULL","NULL","P","2004-07-02 10:00:34.640","NULL",NA
1993,"América Latina","América Central","Guatemala",9,"...","Sin Informacion","...","Sin Informacion","Perros","Perros",22,"NULL","NULL","NULL","P","2004-07-02 10:00:34.640","NULL",NA
1993,"América Latina","América Central","Guatemala",10,"...","Sin Informacion","...","Sin Informacion","Perros","Perros",31,"NULL","NULL","NULL","P","2004-07-02 10:00:34.640","NULL",NA
1993,"América Latina","América Central","Guatemala",11,"...","Sin Informacion","...","Sin Informacion","Perros","Perros",20,"NULL","NULL","NULL","P","2004-07-02 10:00:34.640","NULL",NA
1993,"América Latina","América Central","Guatemala",12,"...","Sin Informacion","...","Sin Informacion","Perros","Perros",22,"NULL","NULL","NULL","P","2004-07-02 10:00:34.640","NULL",NA
1994,"América Latina","América Central","Guatemala",1,"...","Sin Informacion","...","Sin Informacion","Perros","Perros",17,"NULL","NULL","NULL","P","2004-07-02 10:00:34.640","NULL",NA
1994,"América Latina","América Central","Guatemala",2,"...","Sin Informacion","...","Sin Informacion","Perros","Perros",26,"NULL","NULL","NULL","P","2004-07-02 10:00:34.640","NULL",NA
1994,"América Latina","América Central","Guatemala",3,"...","Sin Informacion","...","Sin Informacion","Perros","Perros",15,"NULL","NULL","NULL","P","2004-07-02 10:00:34.640","NULL",NA
1994,"América Latina","América Central","Guatemala",4,"...","Sin Informacion","...","Sin Informacion","Perros","Perros",24,"NULL","NULL","NULL","P","2004-07-02 10:00:34.640","NULL",NA
1994,"América Latina","América Central","Guatemala",5,"...","Sin Informacion","...","Sin Informacion","Perros","Perros",29,"NULL","NULL","NULL","P","2004-07-02 10:00:34.640","NULL",NA
1994,"América Latina","América Central","Guatemala",6,"...","Sin Informacion","...","Sin Informacion","Perros","Perros",13,"NULL","NULL","NULL","P","2004-07-02 10:00:34.640","NULL",NA
1994,"América Latina","América Central","Guatemala",7,"...","Sin Informacion","...","Sin Informacion","Perros","Perros",13,"NULL","NULL","NULL","P","2004-07-02 10:00:34.640","NULL",NA
1994,"América Latina","América Central","Guatemala",8,"...","Sin Informacion","...","Sin Informacion","Perros","Perros",15,"NULL","NULL","NULL","P","2004-07-02 10:00:34.640","NULL",NA
1994,"América Latina","América Central","Guatemala",9,"...","Sin Informacion","...","Sin Informacion","Perros","Perros",17,"NULL","NULL","NULL","P","2004-07-02 10:00:34.640","NULL",NA
1994,"América Latina","América Central","Guatemala",10,"...","Sin Informacion","...","Sin Informacion","Perros","Perros",9,"NULL","NULL","NULL","P","2004-07-02 10:00:34.640","NULL",NA
1994,"América Latina","América Central","Guatemala",11,"...","Sin Informacion","...","Sin Informacion","Perros","Perros",9,"NULL","NULL","NULL","P","2004-07-02 10:00:34.640","NULL",NA
1994,"América Latina","América Central","Guatemala",12,"...","Sin Informacion","...","Sin Informacion","Perros","Perros",13,"NULL","NULL","NULL","P","2004-07-02 10:00:34.640","NULL",NA
1995,"América Latina","América Central","Guatemala",1,"...","Sin Informacion","...","Sin Informacion","Perros","Perros",7,"NULL","NULL","NULL","P","2004-07-02 10:00:34.640","NULL",NA
1995,"América Latina","América Central","Guatemala",2,"...","Sin Informacion","...","Sin Informacion","Perros","Perros",8,"NULL","NULL","NULL","P","2004-07-02 10:00:34.640","NULL",NA
1995,"América Latina","América Central","Guatemala",3,"...","Sin Informacion","...","Sin Informacion","Perros","Perros",13,"NULL","NULL","NULL","P","2004-07-02 10:00:34.640","NULL",NA
1995,"América Latina","América Central","Guatemala",4,"...","Sin Informacion","...","Sin Informacion","Perros","Perros",12,"NULL","NULL","NULL","P","2004-07-02 10:00:34.640","NULL",NA
1995,"América Latina","América Central","Guatemala",5,"...","Sin Informacion","...","Sin Informacion","Perros","Perros",10,"NULL","NULL","NULL","P","2004-07-02 10:00:34.640","NULL",NA
1995,"América Latina","América Central","Guatemala",6,"...","Sin Informacion","...","Sin Informacion","Perros","Perros",10,"NULL","NULL","NULL","P","2004-07-02 10:00:34.640","NULL",NA
1995,"América Latina","América Central","Guatemala",7,"...","Sin Informacion","...","Sin Informacion","Perros","Perros",7,"NULL","NULL","NULL","P","2004-07-02 10:00:34.640","NULL",NA
1995,"América Latina","América Central","Guatemala",8,"...","Sin Informacion","...","Sin Informacion","Perros","Perros",5,"NULL","NULL","NULL","P","2004-07-02 10:00:34.640","NULL",NA
1995,"América Latina","América Central","Guatemala",9,"...","Sin Informacion","...","Sin Informacion","Perros","Perros",3,"NULL","NULL","NULL","P","2004-07-02 10:00:34.640","NULL",NA
1995,"América Latina","América Central","Guatemala",10,"...","Sin Informacion","...","Sin Informacion","Perros","Perros",6,"NULL","NULL","NULL","P","2004-07-02 10:00:34.640","NULL",NA
1995,"América Latina","América Central","Guatemala",11,"...","Sin Informacion","...","Sin Informacion","Perros","Perros",6,"NULL","NULL","NULL","P","2004-07-02 10:00:34.640","NULL",NA
1995,"América Latina","América Central","Guatemala",12,"...","Sin Informacion","...","Sin Informacion","Perros","Perros",5,"NULL","NULL","NULL","P","2004-07-02 10:00:34.640","NULL",NA
1996,"América Latina","América Central","Guatemala",1,"...","Sin Informacion","...","Sin Informacion","Perros","Perros",11,"NULL","NULL","NULL","P","2004-07-02 10:00:34.640","NULL",NA
1996,"América Latina","América Central","Guatemala",2,"...","Sin Informacion","...","Sin Informacion","Perros","Perros",17,"NULL","NULL","NULL","P","2004-07-02 10:00:34.640","NULL",NA
1996,"América Latina","América Central","Guatemala",3,"...","Sin Informacion","...","Sin Informacion","Perros","Perros",15,"NULL","NULL","NULL","P","2004-07-02 10:00:34.640","NULL",NA
1996,"América Latina","América Central","Guatemala",4,"...","Sin Informacion","...","Sin Informacion","Perros","Perros",21,"NULL","NULL","NULL","P","2004-07-02 10:00:34.640","NULL",NA
1996,"América Latina","América Central","Guatemala",5,"...","Sin Informacion","...","Sin Informacion","Perros","Perros",16,"NULL","NULL","NULL","P","2004-07-02 10:00:34.640","NULL",NA
1996,"América Latina","América Central","Guatemala",6,"...","Sin Informacion","...","Sin Informacion","Perros","Perros",22,"NULL","NULL","NULL","P","2004-07-02 10:00:34.640","NULL",NA
1996,"América Latina","América Central","Guatemala",7,"...","Sin Informacion","...","Sin Informacion","Perros","Perros",32,"NULL","NULL","NULL","P","2004-07-02 10:00:34.640","NULL",NA
1996,"América Latina","América Central","Guatemala",8,"...","Sin Informacion","...","Sin Informacion","Perros","Perros",31,"NULL","NULL","NULL","P","2004-07-02 10:00:34.640","NULL",NA
1996,"América Latina","América Central","Guatemala",9,"...","Sin Informacion","...","Sin Informacion","Perros","Perros",24,"NULL","NULL","NULL","P","2004-07-02 10:00:34.640","NULL",NA
1996,"América Latina","América Central","Guatemala",10,"...","Sin Informacion","...","Sin Informacion","Perros","Perros",22,"NULL","NULL","NULL","P","2004-07-02 10:00:34.640","NULL",NA
1996,"América Latina","América Central","Guatemala",11,"...","Sin Informacion","...","Sin Informacion","Perros","Perros",18,"NULL","NULL","NULL","P","2004-07-02 10:00:34.640","NULL",NA
1996,"América Latina","América Central","Guatemala",12,"...","Sin Informacion","...","Sin Informacion","Perros","Perros",19,"NULL","NULL","NULL","P","2004-07-02 10:00:34.640","NULL",NA
1997,"América Latina","América Central","Guatemala",1,"...","Sin Informacion","...","Sin Informacion","Perros","Perros",13,"NULL","NULL","NULL","P","2004-07-02 10:00:34.640","NULL",NA
1997,"América Latina","América Central","Guatemala",2,"...","Sin Informacion","...","Sin Informacion","Perros","Perros",19,"NULL","NULL","NULL","P","2004-07-02 10:00:34.640","NULL",NA
1997,"América Latina","América Central","Guatemala",3,"...","Sin Informacion","...","Sin Informacion","Perros","Perros",18,"NULL","NULL","NULL","P","2004-07-02 10:00:34.640","NULL",NA
1997,"América Latina","América Central","Guatemala",4,"...","Sin Informacion","...","Sin Informacion","Perros","Perros",24,"NULL","NULL","NULL","P","2004-07-02 10:00:34.640","NULL",NA
1997,"América Latina","América Central","Guatemala",5,"...","Sin Informacion","...","Sin Informacion","Perros","Perros",31,"NULL","NULL","NULL","P","2004-07-02 10:00:34.640","NULL",NA
1997,"América Latina","América Central","Guatemala",6,"...","Sin Informacion","...","Sin Informacion","Perros","Perros",20,"NULL","NULL","NULL","P","2004-07-02 10:00:34.640","NULL",NA
1997,"América Latina","América Central","Guatemala",7,"...","Sin Informacion","...","Sin Informacion","Perros","Perros",18,"NULL","NULL","NULL","P","2004-07-02 10:00:34.640","NULL",NA
1997,"América Latina","América Central","Guatemala",8,"...","Sin Informacion","...","Sin Informacion","Perros","Perros",22,"NULL","NULL","NULL","P","2004-07-02 10:00:34.640","NULL",NA
1997,"América Latina","América Central","Guatemala",9,"...","Sin Informacion","...","Sin Informacion","Perros","Perros",30,"NULL","NULL","NULL","P","2004-07-02 10:00:34.640","NULL",NA
1997,"América Latina","América Central","Guatemala",10,"...","Sin Informacion","...","Sin Informacion","Perros","Perros",12,"NULL","NULL","NULL","P","2004-07-02 10:00:34.640","NULL",NA
